PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
WR2iz,r2qk2r/3n1pp1/p2Bp1p1/1p6/8/1Q1B1P2/PP4PP/3R2K1 b kq - 1 21,a8c8 b3e6 f7e6 d3g6,1830,78,100,1804,bodenMate deflection mate mateIn2 middlegame sacrifice short,https://lichess.org/gM9PELYH/black#42,
eXbnu,6k1/4r1r1/pb2q2p/4P3/P3Q3/1p5N/6P1/1B1R3K b - - 1 42,e6g4 e4a8 g8f7 d1f1,1833,74,100,937,crushing master middlegame short,https://lichess.org/9p19URuK/black#84,
76Olj,8/8/8/p1p5/2P5/k3K3/8/5B2 w - - 2 68,f1d3 a3b2 e3e4 a5a4 e4d5 a4a3 d5c5 a3a2,1834,74,100,912,advancedPawn bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/HIlNyGLq#135,
SPMTD,7k/1p6/3R4/1pB2p2/1P1P2n1/6P1/7P/5rNK w - - 7 42,h1g2 f1f2 g2h3 f2h2,1838,77,100,1051,endgame hookMate mate mateIn2 short,https://lichess.org/loiofKuh#83,
nzzFp,4r3/pk3ppp/1pbR4/8/5B2/2N3P1/PPP2P1n/5K2 w - - 0 26,f1g1 e8e1 g1h2 e1h1,1839,75,100,1359,endgame mate mateIn2 operaMate sacrifice short,https://lichess.org/EeYISrmR#51,
htQeM,5k2/4n3/4PQ2/q2p1p2/2pPqP1K/6B1/8/8 b - - 3 57,f8e8 f6h8 e7g8 h8g8 e8e7 g8f7 e7d6 f7d7,1840,74,100,1501,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/SPXPuuI0/black#114,
KLrIO,1kr5/pp6/2P2p2/5qp1/Q1Rpp3/P2P2P1/4KP1r/2R1B3 w - - 0 28,c6b7 f5f3 e2d2 f3d3,1840,76,100,902,mate mateIn2 middlegame short,https://lichess.org/5utSv3zY#55,
cxS4f,6k1/2p3p1/7Q/pp1p2R1/3Pp3/2P5/PPK1q3/8 w - - 2 33,c2b3 e2d1 b3a3 d1a4,1842,74,100,1435,endgame mate mateIn2 short,https://lichess.org/Ha96QuzB#65,
3bsA7,5Rrk/2p5/p2p2r1/1p5p/3bPQN1/1P1P3P/2q3P1/5R1K b - - 1 28,h5g4 f8g8 h8g8 f4f7 g8h8 f7g6,1845,77,100,1387,attraction crushing exposedKing fork long middlegame,https://lichess.org/MpKORViD/black#56,
e04HW,2b2rk1/p5pp/2P1p3/6q1/5p2/2QBP3/P4KPP/5R2 w - - 0 28,e3f4 g5f4 f2e2 f4f1,1845,74,100,1149,crushing endgame short,https://lichess.org/buGH5cq9#55,
QS0NY,r1b2rk1/pp3ppp/2p1n3/5N1Q/1PB2q2/4R3/P1P2PPP/R5K1 b - - 2 18,f4c4 f5e7 g8h8 h5h7 h8h7 e3h3 c4h4 h3h4,1846,76,100,1487,anastasiaMate attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/P5VsXaxM/black#36,Philidor_Defense Philidor_Defense_Morphy_Gambit
4yEgM,8/R6p/4k2P/2pr1pK1/4p3/4P3/5P2/8 b - - 5 63,d5d7 a7d7 e6d7 g5f5 d7c6 f5e4,1848,76,100,1164,crushing endgame long rookEndgame,https://lichess.org/FYwX1pk7/black#126,
9o6QA,8/ppQ1p1kp/3p1pp1/3q4/3P3P/1r4P1/5P2/4R1K1 b - - 1 34,d5d4 e1e7 g7h6 e7h7,1850,74,100,964,endgame mate mateIn2 short,https://lichess.org/yrohB8rB/black#68,
t0fA4,1R6/3R2pk/p4p1p/3N2r1/6P1/5PKP/5Q2/2q3r1 w - - 3 50,g3h4 g5h5 g4h5 c1g5,1851,74,100,1050,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/5I1Hx0l7#99,
MTrsK,6r1/1p3R1k/p2p3B/3q4/P5PK/r6P/5Q2/8 b - - 0 35,h7h6 f2f6 g8g6 f6h8,1851,75,100,889,endgame mate mateIn2 short,https://lichess.org/zfJlZhT1/black#70,
qPH7z,2kr3r/pp1n1pp1/2p1p2p/q7/2B1QB2/P2P3P/2P2PP1/R3b1K1 b - - 1 15,a5c3 e4c6 b7c6 c4a6,1853,78,100,1717,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/dsLGZWb2/black#30,Scandinavian_Defense Scandinavian_Defense_Main_Line
gXfyR,8/1p1r1k2/2p2p2/1p1qpQ1p/6r1/1P6/PP4RP/6RK b - - 3 29,d7d8 f5h5 f7e7 h5g4,1857,74,100,1346,advantage endgame fork short,https://lichess.org/ZH5bpxHf/black#58,
1HWm0,3q1r1k/pp2p2p/3pQ1p1/7P/4P3/2r5/P1P2PP1/2KR3R b - - 0 18,d8c7 h5g6 c3c2 c1b1 c7b6 b1c2,1858,76,100,1031,crushing endgame long,https://lichess.org/ZV0R8AIn/black#36,Sicilian_Defense Sicilian_Defense_Dragon_Variation
8DI3K,r1bk1b1r/ppp2Bpp/2npP3/8/6Q1/6P1/PPP2P2/RNB2KNq b - - 2 10,c6e5 c1g5 f8e7 g5e7 d8e7 g4g5 e7f8 g5d8,1861,76,100,913,attraction mate mateIn4 opening veryLong,https://lichess.org/9jSCVG7t/black#20,Bishops_Opening Bishops_Opening_Ponziani_Gambit
4HAyN,1r3r1k/p5b1/1p1R3p/5q2/4N1n1/1Q3p1P/PP3P1B/4R1K1 w - - 0 28,h3g4 f5g4 h2g3 g4h3 b3f3 f8f3,1862,76,100,1104,crushing long middlegame,https://lichess.org/ECwpqHIC#55,
7uoqb,4Q3/pBN3bk/3p1qp1/7p/2P5/1P4PK/P6P/8 w - - 4 37,c7e6 f6f1 h3h4 g7f6 e6g5 f6g5 h4g5 f1f5 g5h4 f5g4,1866,75,100,1075,attraction endgame mate mateIn5 veryLong,https://lichess.org/APDsacx4#73,
yIOrH,8/5k1p/2P1p1p1/3p4/P3p1P1/5b1P/1P3rB1/6RK b - - 1 41,f3g2 g1g2 f2g2 h1g2 f7e7 b2b4 e7d6 b4b5,1866,75,100,890,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/pY9cy8gT/black#82,
pPRCr,4Q3/2B5/4q1p1/4k2p/1p2p2P/2b1P1P1/5K2/3q4 b - - 3 59,e5d5 e8b5,1866,76,100,1440,endgame master mate mateIn1 oneMove,https://lichess.org/wd7Gcpxs/black#118,
KTxMG,2rr2k1/1b3Npp/p3p3/1p1p3P/6P1/2P3q1/PP1N1R2/1K2Q3 b - - 0 25,d8f8 f7h6 g7h6 f2f8 g8f8 e1g3,1867,75,100,1043,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/Ay4JLXuF/black#50,
Dg8JY,8/p4k2/1pp5/5p1p/3Pp2P/4P1P1/PP3K2/8 w - - 2 38,b2b4 f7e6 f2e1 e6d5 e1d2 d5c4,1869,75,100,879,crushing endgame long pawnEndgame,https://lichess.org/HrYZs49u#75,
h5A0I,8/r7/1n1kp3/2p1Np2/2P2Pp1/pK2P3/R6P/8 b - - 3 40,b6d7 a2d2 d6e7 e5c6 e7f6 c6a7,1874,76,100,918,crushing endgame fork long master masterVsMaster,https://lichess.org/0LAi1lKs/black#80,
5UybD,8/8/6N1/8/7P/2ppk3/8/3K4 w - - 0 53,g6e5 c3c2 d1c1 d3d2 c1c2 e3e2 c2c3 d2d1q,1880,76,100,1415,advancedPawn crushing endgame exposedKing knightEndgame promotion veryLong,https://lichess.org/R4Ymg5d0#105,
AQdIx,8/ppp2pQ1/5P2/8/2P1b2P/KPkr4/P7/8 w - - 9 36,g7f7 d3d6 f7e8 d6a6 e8a4 a6a4 b3a4 e4g6,1881,74,100,965,crushing defensiveMove endgame veryLong,https://lichess.org/FbdaW5d2#71,
bMJxg,r4rk1/ppp2ppp/8/3N1Q2/2q5/3R4/Pb3PP1/5RK1 b - - 1 20,a8d8 d5e7 g8h8 f5h7 h8h7 d3h3 c4h4 h3h4,1881,76,100,1078,anastasiaMate attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3YfDPJgY/black#40,
6YJOq,8/6pk/p1Qbq2p/1p1p4/1P1PpPb1/P3B1P1/6BP/6K1 w - - 4 28,c6a6 d6f4 a6e6 f4e3 g1f1 g4e6,1885,74,100,1098,crushing endgame long sacrifice,https://lichess.org/YY8QTHsn#55,
pJXY0,r5r1/7k/p3b1R1/1pp4p/1q5P/3QPP2/2P1K3/6R1 b - - 4 29,b4c4 g6g7 h7h8 g7h7,1888,77,100,920,collinearMove doubleCheck mate mateIn2 middlegame short,https://lichess.org/z0WbQAwT/black#58,
bIlqD,2k5/ppp2p1p/5np1/qQb5/8/1P3P2/1PP3PP/1Kr2B1R w - - 0 22,b1c1 a5e1,1890,76,100,1042,endgame mate mateIn1 oneMove,https://lichess.org/KwHWjaIP#43,
9f3JJ,8/p4p1k/1p2p1pp/2rnQ3/7R/5P1P/6PK/1q6 b - - 0 36,b1f5 h4h6 h7h6 e5h8 h6g5 h3h4 g5f4 h8d4 f5e4 d4e4,1891,76,100,1202,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/BkvM514T/black#72,
9FNii,4r1k1/QR6/2p4p/3b2q1/6pN/7P/PPP2PP1/6K1 w - - 2 31,b7b8 g5c1 g1h2 c1f4 g2g3 f4b8,1894,76,100,911,advantage endgame long,https://lichess.org/VkknBYwQ#61,
Z86Mx,8/8/4b3/1p1p2p1/1P1P1P1k/7P/6K1/3B4 b - - 0 45,g5f4 g2f3 e6h3 f3f4,1901,75,100,1152,bishopEndgame crushing endgame short,https://lichess.org/27yhk8DX/black#90,
qzNaD,4rr2/pp6/2pR2p1/4p1k1/8/PB2K1P1/5P1P/8 b - - 0 32,f8f6 h2h4 g5f5 g3g4 f5g4 d6f6,1903,76,100,792,advantage deflection endgame long,https://lichess.org/bov6BEN6/black#64,
63vX3,r5r1/4qp1k/4bR1n/p1p1Q3/Pp2P3/3P3P/BPP3P1/7K b - - 2 32,g8g5 e5g5 h6g8 f6h6 g8h6 g5e7,1909,74,100,959,advantage deflection discoveredAttack exposedKing hangingPiece long middlegame,https://lichess.org/0B3dOEDy/black#64,
095AS,8/6p1/2p3p1/2Ppk1P1/1P3p1P/2K2P2/8/8 b - - 3 46,d5d4 c3c4 e5e6 c4d4,1909,76,100,847,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/mD9V7Kys/black#92,
sVHdb,5k2/pp2b1pQ/2qnp1Bp/3p4/8/P5BP/1P3PP1/6K1 b - - 4 29,e7f6 g3d6 c6d6 h7h8 f8e7 h8e8,1909,75,100,738,endgame long mate mateIn3,https://lichess.org/WR9AKKVu/black#58,
sMuqN,3q1rk1/p2bbppp/8/3Q2N1/5P2/8/PPr3PP/R1B2RK1 w - - 0 16,d5d3 c2g2 g1g2 d7c6,1911,75,100,986,advantage attraction kingsideAttack middlegame sacrifice short,https://lichess.org/Re8e3o4g#31,Italian_Game Italian_Game_Two_Knights_Defense
d5Bw6,rn2r1k1/ppp1qppp/3p1n2/3P1b2/1PPQ4/P1N1P3/5PPP/R3KBNR w KQ - 1 12,f1d3 c7c5 b4c5 d6c5 d4f4 f5d3,1912,74,100,837,advantage long opening,https://lichess.org/OcSzZ54w#23,Englund_Gambit_Declined Englund_Gambit_Declined_Other_variations
U2jnW,6R1/1p3Pk1/p5p1/7p/8/1Bq4P/P3n1P1/7K b - - 1 34,g7h7 f7f8n h7h6 g8g6,1916,77,100,1024,advancedPawn endgame mate mateIn2 promotion short underPromotion,https://lichess.org/e92xAfco/black#68,
ts3F5,1k3r2/1p6/2bp4/4r1K1/8/Q5P1/R6P/8 w - - 14 45,g5g4 c6d7 g4h4 f8h8,1920,76,100,924,endgame mate mateIn2 short,https://lichess.org/lrigqXAS#89,
kiErN,8/8/p7/3k3P/r3p1R1/6P1/4K3/8 b - - 0 47,d5d4 h5h6 a4a2 e2f1 d4e3 h6h7,1923,76,100,742,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/26ST97yp/black#94,
LP16D,8/8/6p1/P2p2P1/P3p3/2PK1k2/8/8 w - - 0 41,d3d4 e4e3 a5a6 e3e2 a6a7 e2e1q a7a8q e1e3 d4d5 e3e4 d5d6 e4a8,1923,76,100,752,advancedPawn crushing endgame pawnEndgame promotion skewer veryLong,https://lichess.org/v5XvBxpi#81,
Q8Kro,5rk1/p6p/6pb/1Np5/2P5/N1P3Pb/PP5P/4R1K1 w - - 10 29,b5d6 h6e3 g1h1 f8f2 d6e4 h3g2,1925,75,100,953,crushing endgame long,https://lichess.org/g62SHJ0Y#57,
tenrS,r1b2rk1/pp5p/2pbp3/3pNp2/2PP2p1/1P2qPPn/PBQ1P1BP/R4R1K w - - 3 18,f3g4 e3g1 f1g1 h3f2,1925,76,100,1283,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/smJrRsZ4#35,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
m9Y5i,8/1p2Q2p/2p3qk/2Pp1pn1/3P4/4PPP1/5BK1/8 b - - 7 39,h6h5 f3f4 g5f3 g2f3,1928,74,100,786,crushing endgame short,https://lichess.org/QSE969r4/black#78,
Wl1US,8/8/5q1r/6kp/4QP2/P3P3/6K1/8 b - - 0 49,g5g4 f4f5 g4g5 e4f4,1936,75,100,736,discoveredAttack endgame mate mateIn2 short,https://lichess.org/QuFeLPFt/black#98,
qojJU,r4r2/pb3ppk/4q3/8/5Q2/2P4P/P4PP1/3R1RK1 b - - 0 20,a8d8 d1d8 f8d8 f4h4 h7g6 h4d8,1937,74,100,855,advantage attraction fork long master middlegame,https://lichess.org/nqbTf0Sq/black#40,
suB0t,r1b4N/ppkp2pp/3b4/2p1n3/5qn1/2P5/PP2BPPP/RN1Q1RK1 w - - 2 17,e2g4 e5f3 g2f3 f4h2,1939,75,100,738,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/VutJsk78#33,French_Defense French_Defense_Franco-Sicilian_Defense
yQOTq,2r5/pp2kp2/4p1p1/4P3/5PP1/PP1p4/1K5R/8 b - - 1 27,f7f6 h2h7 e7d8 h7h8 d8d7 h8c8,1940,77,100,1037,crushing endgame long rookEndgame,https://lichess.org/YkBIBIXA/black#54,
VHD2I,8/2k4p/5Kp1/8/6P1/8/8/8 b - - 0 41,c7d6 g4g5 d6d5 f6g7 h7h5 g5h6,1940,75,100,738,crushing enPassant endgame long pawnEndgame quietMove,https://lichess.org/dbhTwV2B/black#82,
66Rd7,r3kb1r/pp3pp1/1qp2n1p/4B3/6b1/1P1BP3/P1PN1PPP/R2QK2R w KQkq - 1 11,d2f3 g4f3 g2f3 b6a5,1942,75,100,775,advantage opening short,https://lichess.org/AHj2aqWg#21,Indian_Defense Indian_Defense_Accelerated_London_System
YGJMQ,r6r/1pknp1b1/1qp1p3/2Np3P/p2P2N1/2Q5/PPP2P2/2KR3R b - - 1 22,d7c5 d4c5 b6b5 c3g7,1942,77,100,1036,advantage discoveredAttack middlegame short,https://lichess.org/pmiwMVcw/black#44,
Zlqj5,4r2k/1R4R1/2r4B/5bpp/2n2K1P/3p4/P2N4/8 w - - 0 44,f4f5 e8e5,1943,76,100,1166,master mate mateIn1 middlegame oneMove,https://lichess.org/VyZmcbXd#87,
hrsZ8,4r1k1/ppp3pp/2n5/3p4/6b1/1NP1rN2/PP2B1PP/4RR1K w - - 2 18,e2d1 e3e1 f3e1 g4d1,1944,75,100,834,advantage capturingDefender middlegame short,https://lichess.org/hx5gkYHZ#35,Englund_Gambit Englund_Gambit_Soller_Gambit
3KjFT,rb3rk1/1p1q1ppp/2p5/p2bB2Q/5R2/PP1P3P/2P3PK/R7 b - - 3 21,g7g6 h5h7 g8h7 f4h4 h7g8 h4h8,1948,75,100,908,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/u2QD7kVK/black#42,
n9wDr,7k/1p4rp/1bpp4/3P3n/2P2pq1/P1Q2Np1/1PB2PP1/3R1RK1 w - - 8 33,d5c6 g3f2 f1f2 g4g2,1952,76,100,1252,advancedPawn discoveredAttack kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/rDYpgbgZ#65,
PJQxj,8/2p2r2/1p1p3p/pP4p1/P1P2k2/3KR2P/6P1/8 b - - 9 54,f7f5 g2g3,1953,75,100,1005,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/VCqc1d2h/black#108,
oHbYl,3r4/1p2qpk1/2p1p1p1/p2rP3/6R1/2P3Q1/P1P2P1P/6RK b - - 6 30,d5d1 g4g6 f7g6 g3g6 g7h8 g6h6 e7h7 h6f6 h7g7 f6g7,1956,76,100,889,endgame mate mateIn5 sacrifice veryLong,https://lichess.org/Sz9RxWjv/black#60,
6h0Uo,2Rrb1k1/1P3pp1/4p2p/Q7/P2pq3/2K5/5P1P/2R5 w - - 0 41,c3b4 e4b7 b4a3 d8c8 c1c8 b7c8,1958,75,100,823,crushing endgame long,https://lichess.org/05g0mgz4#81,
vAsts,2kr3r/pp1n1pp1/2p1q1p1/2bn4/Q1B2B1P/6N1/PPP2PP1/2KRR3 b - - 13 18,e6g4 a4c6 b7c6 c4a6,1960,78,100,1556,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/FgIcw5uD/black#36,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
WGGLs,r4rk1/ppp3b1/4p1p1/3p2B1/3P2PQ/3PP3/qP6/2K4R b - - 0 21,c7c5 h4h7 g8f7 h1f1 f7e8 h7g6 e8d7 g6g7 d7c6 f1f8,1968,77,100,1256,advantage deflection exposedKing fork middlegame veryLong,https://lichess.org/fzh0sRqV/black#42,
dDgvA,2kr3r/pp1n1p1p/2pQp3/3n4/3P4/P1qB1PBP/2P2P2/R4RK1 b - - 4 20,c3d4 d6c6 b7c6 d3a6,1970,77,100,1107,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/3WZZAAUc/black#40,
Ljxmg,4k1B1/p1prb3/1p5B/1Q6/3q1N1p/8/4K2P/5R2 w - - 0 31,g8e6 d4e4 e2f2 e7c5,1970,74,100,1015,advantage master middlegame short,https://lichess.org/UidYkE6W#61,
giHcE,8/8/6k1/5p1p/5Kp1/5PP1/6P1/8 w - - 0 53,f4e5 g4f3 g2f3 g6g5 f3f4 g5g4 e5e6 g4g3,1971,76,100,887,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/SFJibR57#105,
QEOYY,8/2r2k2/3Rb1p1/6r1/2p5/2Q3K1/2P5/8 w - - 0 44,g3h4 g5h5 h4g3 h5h3 g3f2 h3c3,1971,75,100,1121,crushing endgame long skewer,https://lichess.org/U0jS5bdo#87,
P2WmE,1k1r1br1/pp1B1p2/1n1q3p/1Q1Pp1p1/4P3/1P2B1P1/P4P1P/2R2RK1 b - - 0 21,b6d7 e3a7 b8a7 b5a5 d6a6 a5d8,1973,75,100,1368,advantage attraction fork long middlegame sacrifice,https://lichess.org/vwRL40WF/black#42,
LI4XE,8/8/p7/1p1P4/1P2K1pk/8/1P6/8 b - - 0 52,g4g3 d5d6 g3g2 d6d7 g2g1q d7d8q,1976,75,100,733,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/HTrecEMD/black#104,
jXEUf,8/3k3p/2R2pp1/3P4/rp2KPP1/7P/8/8 w - - 6 40,c6f6 b4b3 e4e5 a4b4,1979,77,100,842,clearance crushing discoveredAttack endgame rookEndgame short,https://lichess.org/yA99aorB#79,
hY9nY,4kb1r/2B2ppp/Q1p1pq2/8/3P4/8/1PP2P1P/4K3 b k - 1 16,f8e7 a6c6 e8f8 c6a8 e7d8 c7d8,1979,75,100,847,crushing endgame long,https://lichess.org/KMYKAN5R/black#32,St_George_Defense St_George_Defense_Other_variations
ulfIa,r1b1k2r/pppp1pp1/8/2b1p3/3nP1P1/2N3q1/PPP2PB1/R1BQR1K1 w kq - 0 12,f2g3 d4e2 g1f1 e2g3,1980,77,100,1064,doubleCheck kingsideAttack master mate mateIn2 opening short,https://lichess.org/v0O6ulng#23,Vienna_Game Vienna_Game_Paulsen_Variation
JPMxs,2k5/1p3R2/4P3/3r1p1p/1p4pP/3p4/3K1PP1/8 b - - 1 31,b4b3 f7f8 c8c7 e6e7 d5e5 e7e8q e5e8 f8e8,1980,75,100,1007,advancedPawn crushing endgame promotion rookEndgame veryLong,https://lichess.org/GGMcJfCf/black#62,
BDMGt,8/p4B2/2k2p2/1p2p3/3nP1K1/5P2/P6P/8 b - - 2 36,a7a5 h2h4 c6d6 h4h5 d6e7 f7d5,1980,74,100,747,crushing defensiveMove endgame long quietMove,https://lichess.org/1d78kWjH/black#72,
1GgJu,r1bqk2r/pp2pp1p/6p1/3n2Q1/1P1b4/8/P2B1PPP/3RKBNR b Kkq - 1 12,d4f6 f1b5 e8f8 g5d5 d8d5 d2h6 f6g7 h6g7 f8g7 d1d5,1981,75,100,785,advantage clearance opening sacrifice veryLong,https://lichess.org/hLdkJJvK/black#24,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
fReXg,8/8/1p6/3N4/6kp/P1P3p1/6K1/8 w - - 9 74,d5b6 h4h3 g2g1 g4f3 b6d5 h3h2 g1h1 g3g2 h1h2 f3f2,1984,75,100,796,advancedPawn crushing defensiveMove endgame exposedKing knightEndgame veryLong,https://lichess.org/dRywXuXw#147,
7Yhqs,8/3p1k2/2bQ4/5p2/4qP2/6P1/PP3R1P/6K1 w - - 2 42,f2d2 e4e1,1984,76,100,760,endgame mate mateIn1 oneMove,https://lichess.org/w9cZhr9N#83,
K7u6I,8/6Q1/2p2B1p/3p1k2/6P1/3b3P/PPr2P1K/5q2 b - - 0 40,f5f4 g7h6 f4e4 h6e3,1988,75,100,762,endgame mate mateIn2 short,https://lichess.org/QbVx3rwe/black#80,
8M4A6,8/p7/4k3/1PP2N1p/4NK2/8/8/6r1 w - - 1 45,c5c6 g1f1 f4e3 f1f5,1989,76,100,823,crushing deflection endgame short skewer,https://lichess.org/49DJ7CRz#89,
gYGUl,r5nr/pp4pp/3pQ1k1/2qN1pB1/2P1b3/5N2/PP3bPP/R4K1R b - - 7 15,g8f6 d5f4,1989,76,100,874,mate mateIn1 middlegame oneMove,https://lichess.org/Ec8uSgDj/black#30,Englund_Gambit Englund_Gambit_Other_variations
eGY8g,6rk/p1p1q1pp/b3N3/3p1r2/8/2Q3R1/PPP2P1P/2K3R1 b - - 0 24,e7e6 g3g7 e6h6 g7g5 g8g7 c3g7 h6g7 g5g7,1993,74,100,846,crushing discoveredAttack middlegame veryLong,https://lichess.org/uppqycHc/black#48,
7rvUy,r2qr1k1/pp3pbp/2p3p1/3p1n2/5BP1/1PNQ3P/1PP2P2/R3R1K1 b - - 0 16,f5h4 e1e8 d8e8 f4g5,1993,75,100,908,advantage kingsideAttack middlegame short,https://lichess.org/MmSUaKbZ/black#32,Modern_Defense Modern_Defense_Other_variations
UD4oB,1k1r3r/2p1bpq1/1pPp1n2/4p3/2P1P2p/Q5P1/PP3PB1/R1B2RK1 b - - 2 23,h4g3 a3a6 h8h1 g2h1 g3f2 g1f2 f6e4 h1e4,1997,76,100,749,crushing middlegame veryLong,https://lichess.org/2XB6MAXr/black#46,
3RMZ3,8/1p6/1p3k2/8/PPp2pP1/2P5/6K1/8 b - - 7 38,f6g6 g2f3 b6b5 a4b5,2001,76,100,633,crushing endgame pawnEndgame short,https://lichess.org/FkgVBoqX/black#76,
iqIeM,3r4/3r2p1/5p1p/8/3Nnk1N/2P5/2K3R1/8 b - - 9 50,g7g5 h4g6 f4e3 g2e2,2002,76,100,691,endgame hookMate mate mateIn2 short,https://lichess.org/Yidk5HtT/black#100,
3wThG,8/8/2KB4/p7/1p1k3P/8/8/8 w - - 0 73,d6b4 a5b4 h4h5 d4e5 h5h6 e5f6 h6h7 f6g7 h7h8r g7h8 c6b5 b4b3 b5a4 b3b2,2003,75,100,702,advancedPawn crushing endgame hangingPiece veryLong,https://lichess.org/8pmk3nHI#145,
amkcD,8/p7/8/2Q2K1P/8/8/6q1/2k5 b - - 9 62,c1d2 c5d4 d2c2 d4e4 g2e4 f5e4,2004,76,100,582,crushing endgame long queenEndgame,https://lichess.org/MTNHwaUY/black#124,
NY2gR,8/1p3pkn/7p/1P1Q1P2/3pP2q/6B1/5K2/r4B2 b - - 3 44,h4g5 d5d4 f7f6 d4a1,2005,75,100,652,advantage endgame fork short,https://lichess.org/yRw2L4VP/black#88,
wKjY8,6r1/4kr2/pp1p1p2/3P1R1p/1Pq1P3/P4Q1P/6P1/5RK1 w - - 0 39,f5f6 c4d4 f3f2 d4f6 f2f6 f7f6,2010,75,100,565,crushing endgame long,https://lichess.org/oFIkjwm4#77,
KniyN,2rq1r1k/pb1pn1p1/1p2pbB1/6N1/3P4/2PQ4/P4PPP/R1B1R1K1 b - - 6 17,e7g6 d3h3 g6h4 h3h4 h8g8 h4h7,2011,77,100,763,kingsideAttack long mate mateIn3 opening,https://lichess.org/bFbXpSQg/black#34,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
0WQT9,r1b2rk1/pp3ppp/1q1bp3/3pN3/3Pn3/3B2B1/PPP2PPP/1R1QK2R b K - 2 12,e4g3 d3h7 g8h8 h2g3,2012,75,100,621,crushing intermezzo opening short,https://lichess.org/tPynfdOL/black#24,Horwitz_Defense Horwitz_Defense_Other_variations
yvHcc,3r1k1r/2p3pp/p3Q3/2bB2p1/P2pPq1n/8/3N1P1P/R4RK1 b - - 9 22,d8d6 e6c8 f8e7 c8c7 d6d7 c7c5,2014,75,100,594,advantage fork long middlegame,https://lichess.org/soTLEiwN/black#44,
MCANe,6k1/r1p5/P2P3p/1Pp5/N1Qbq1p1/5R2/6KP/8 b - - 0 35,g8h7 c4f7 d4g7 f7f5 e4f5 f3f5,2014,75,100,646,advantage endgame long,https://lichess.org/JolMhrSE/black#70,
0JLPX,3r2k1/R6p/5Kp1/4N3/1p3nPP/5P2/8/8 b - - 0 49,b4b3 a7g7 g8f8 e5d7 d8d7 g7d7,2015,75,100,826,crushing endgame long,https://lichess.org/pCpmhZqt/black#98,
2AVax,7r/p1pk2p1/1pn1p3/1N1p1n2/3P2Q1/2P1P1P1/PP3P1r/R4RK1 w - - 0 23,f2f3 h2h1 g1f2 h8h2 f2e1 h1f1 e1f1 f5e3 f1g1 e3g4,2016,76,100,583,advantage attraction exposedKing fork middlegame veryLong,https://lichess.org/MofWCL9w#45,
7iMyc,5rkr/4Rpbp/pqp3p1/8/5QP1/P7/BPP4P/R6K b - - 2 22,b6b2 a2f7 f8f7 f4f7,2017,76,100,761,mate mateIn2 middlegame short,https://lichess.org/WB23ped9/black#44,
D5awu,r3r1k1/pp3ppp/4b2B/3R4/2Q5/q1P5/P1P2P2/1K4R1 b - - 2 23,e6d5 g1g7 g8h8 g7g8 e8g8 c4d4 f7f6 d4f6 g8g7 f6g7,2018,75,100,631,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/BEg2CR7I/black#46,
R6190,8/1p6/pP6/4k3/K1P5/8/8/8 w - - 1 45,a4a5 e5d6 a5b4 d6c6,2020,75,100,638,crushing endgame pawnEndgame short,https://lichess.org/RiqIlZ2L#89,
a7Ruq,4r1k1/1b2qp2/p5pP/8/2p1p3/2Q3N1/PP4P1/1K1R4 b - - 1 30,e7e5 d1d8 g8h7 d8e8 e5c3 b2c3,2021,75,100,800,advantage endgame long,https://lichess.org/0Zt9FFCe/black#60,
ldm50,r1bqr3/5kpp/p1p2n2/1pB5/1P1Pp3/P2B2QP/2P2PP1/R3R1K1 w - - 0 20,d3e4 e8e4 e1e4 f6e4 g3f3 e4f6,2023,74,100,555,advantage defensiveMove long middlegame,https://lichess.org/zWzK3dXp#39,
